INDEX,EMPRESA,CATEGORIA,DESCRIPCION,MONTO,FECHA
2186,SAN MARTIN,INVERSION,SENALES Y TELECOMUNICACIONES,3349.0,2017-01-01
2187,SAN MARTIN,INVERSION,VIAS Y OBRAS,13907569.0,2017-01-01
2188,SAN MARTIN,OPERACION,COMBUSTIBLES Y ENERGIA,12206625.0,2017-01-01
2189,SAN MARTIN,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,326442.0,2017-01-01
2190,SAN MARTIN,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,6453923.0,2017-01-01
2191,SAN MARTIN,OPERACION,LIMPIEZA,340240.0,2017-01-01
2192,SAN MARTIN,OPERACION,LOGISTICA DE RECAUDACION,0.0,2017-01-01
2193,SAN MARTIN,OPERACION,SEGURIDAD,10061289.0,2017-01-01
2194,SAN MARTIN,OPERACION,SEGUROS,8589.0,2017-01-01
2195,SAN MARTIN,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,1833352.0,2017-01-01
2196,SAN MARTIN,PERSONAL,PERSONAL,143556384.0,2017-01-01
2197,SARMIENTO,INVERSION,MANTENIMIENTO ELECTRICO,0.0,2017-01-01
2198,SARMIENTO,INVERSION,MATERIAL RODANTE,4560604.0,2017-01-01
2199,SARMIENTO,INVERSION,SENALES Y TELECOMUNICACIONES,0.0,2017-01-01
2200,SARMIENTO,INVERSION,VIAS Y OBRAS,13177118.0,2017-01-01
2201,SARMIENTO,OPERACION,COMBUSTIBLES Y ENERGIA,12397160.0,2017-01-01
2202,SARMIENTO,OPERACION,CONTROL MEDICO Y SEGURIDAD OPERATIVA,1199236.0,2017-01-01
2203,SARMIENTO,OPERACION,GASTOS ADMINISTRATIVOS E IMPUESTOS,8109006.0,2017-01-01
2204,SARMIENTO,OPERACION,LIMPIEZA,909094.0,2017-01-01
2205,SARMIENTO,OPERACION,LOGISTICA DE RECAUDACION,0.0,2017-01-01
2206,SARMIENTO,OPERACION,SEGURIDAD,2932659.0,2017-01-01
2207,SARMIENTO,OPERACION,SEGUROS,60090.0,2017-01-01
2208,SARMIENTO,OPERACION,TECNOLOGIA Y VIDEO-FILMACION,704651.0,2017-01-01
2209,SARMIENTO,PERSONAL,PERSONAL,188914111.0,2017-01-01
